02037	Byton North America Corporation
02038	Shenzhen TonliScience and Technology Development Co.,Ltd
02039	Cesar Systems Ltd.
02040	quip NYC Inc.
02042	Klipsch Group, Inc.
02043	Access Co., Ltd
02044	Renault SA
02045	JSK CO., LTD.
02046	BIROTA
02047	maxon motor ltd.
02048	Optek
02049	CRONUS ELECTRONICS LTD
02050	NantSound, Inc.
02051	Domintell s.a.
02052	Andon Health Co.,Ltd
02053	Urbanminded Ltd
02054	TYRI Sweden AB
02055	ECD Electronic Components GmbH Dresden
02056	SISTEMAS KERN, SOCIEDAD ANÓMINA
02057	Trulli Audio
02058	Altaneos
02059	Nanoleaf Canada Limited
02060	Ingy B.V.
02061	Azbil Co.
02062	TATTCOM LLC
02063	Paradox Engineering SA
02064	LECO Corporation
02065	Becker Antriebe GmbH
02066	Mstream Technologies., Inc.
02067	Flextronics International USA Inc.
02068	Ossur hf.
02069	SKC Inc
02070	SPICA SYSTEMS LLC
02071	Wangs Alliance Corporation
02072	tatwah SA
02073	Hunter Douglas Inc
02074	Shenzhen Conex
02075	DIM3
02076	Bobrick Washroom Equipment, Inc.
02077	Potrykus Holdings and Development LLC
02078	iNFORM Technology GmbH
02079	eSenseLab LTD
02080	Brilliant Home Technology, Inc.
02081	INOVA Geophysical, Inc.
02082	adafruit industries
02084	8Power Limited
02085	CME PTE. LTD.
02086	Hyundai Motor Company
02087	Kickmaker
02088	Shanghai Suisheng Information Technology Co., Ltd.
02089	HEXAGON METROLOGY DIVISION ROMER
02090	Mitutoyo Corporation
02091	shenzhen fitcare electronics Co.,Ltd
02092	INGICS TECHNOLOGY CO., LTD.
02093	INCUS PERFORMANCE LTD.
02094	ABB S.p.A.
02095	Blippit AB
02097	Foxble, LLC
02098	Intermotive,Inc.
02099	Conneqtech B.V.
02100	RIKEN KEIKI CO., LTD.,
02101	Canopy Growth Corporation
02102	Bitwards Oy
02103	vivo Mobile Communication Co., Ltd.
02104	Etymotic Research, Inc.
02105	A puissance 3
02106	BPW Bergische Achsen Kommanditgesellschaft
02107	Piaggio Fast Forward
02108	BeerTech LTD
02109	Tokenize, Inc.
02110	Zorachka LTD
02111	D-Link Corp.
02112	Down Range Systems LLC
02113	General Luminaire (Shanghai) Co., Ltd.
02114	Tangshan HongJia electronic technology co., LTD.
02115	FRAGRANCE DELIVERY TECHNOLOGIES LTD
02116	Pepperl + Fuchs GmbH
02117	Dometic Corporation
02118	USound GmbH
02119	DNANUDGE LIMITED
02120	JUJU JOINTS CANADA CORP.
02121	Dopple Technologies B.V.
02122	ARCOM
02123	Biotechware SRL
02124	ORSO Inc.
02125	SafePort
02126	Carol Cole Company
02127	Embedded Fitness B.V.
02128	Yealink (Xiamen) Network Technology Co.,LTD
02129	Subeca, Inc.
02130	Cognosos, Inc.
02131	Pektron Group Limited
02132	Tap Sound System
02133	Helios Sports, Inc.
02134	Canopy Growth Corporation
02135	Parsyl Inc
02136	SOUNDBOKS
02137	BlueUp
02138	DAKATECH
02139	Nisshinbo Micro Devices Inc.
02140	ACOS CO.,LTD.
02141	Guilin Zhishen Information Technology Co.,Ltd.
02142	Krog Systems LLC
02144	Alflex Products B.V.
02145	SmartSensor Labs Ltd
02146	SmartDrive
02147	Yo-tronics Technology Co., Ltd.
02148	Rafaelmicro
02149	Emergency Lighting Products Limited
02150	LAONZ Co.,Ltd
02151	Western Digital Techologies, Inc.
02152	WIOsense GmbH & Co. KG
02153	EVVA Sicherheitstechnologie GmbH
02154	Odic Incorporated
02155	Pacific Track, LLC
02156	Revvo Technologies, Inc.
02157	Biometrika d.o.o.
02158	Vorwerk Elektrowerke GmbH & Co. KG
02159	Trackunit A/S
02160	Wyze Labs, Inc
02161	Dension Elektronikai Kft.
02162	11 Health & Technologies Limited
02163	Innophase Incorporated
02164	Treegreen Limited
02165	Berner International LLC
02166	SmartResQ ApS
02167	Valtech
02168	The Chamberlain Group, Inc.
02169	MIZUNO Corporation
02170	ZRF, LLC
02171	BYSTAMP
02172	Crosscan GmbH
02173	Konftel AB
02174	1bar.net Limited
02175	Phillips Connect Technologies LLC
02176	imagiLabs AB
02177	Optalert
02178	PSYONIC, Inc.
02179	Wintersteiger AG
02180	Controlid Industria, Comercio de Hardware e Servicos de Tecnologia Ltda
02182	Movella Technologies B.V.
02183	Hydro-Gear Limited Partnership
02184	EnPointe Fencing Pty Ltd
02185	XANTHIO
02186	sclak s.r.l.
02187	Tricorder Arraay Technologies LLC
02188	GB Solution co.,Ltd
02189	Soliton Systems K.K.
02191	Tait International Limited
02192	NICHIEI INTEC CO., LTD.
02193	SmartWireless GmbH & Co. KG
02194	Ingenieurbuero Birnfeld UG (haftungsbeschraenkt)
02195	Maytronics Ltd
02196	EPIFIT
02197	Gimer medical
02198	Nokian Renkaat Oyj
02199	Current Lighting Solutions LLC
02201	SFS unimarket AG
02202	Private limited company "Teltonika"
02203	Saucon Technologies
02204	Embedded Devices Co. Company
02205	J-J.A.D.E. Enterprise LLC
02206	i-SENS, inc.
02207	Witschi Electronic Ltd
02208	Aclara Technologies LLC
02209	EXEO TECH CORPORATION
02210	Epic Systems Co., Ltd.
02211	Hoffmann SE
02212	Realme Chongqing Mobile Telecommunications Corp., Ltd.
02214	Intelligenceworks Inc.
02215	TGR 1.618 Limited
02216	Shanghai Kfcube Inc
02217	Fraunhofer IIS
02218	SZ DJI TECHNOLOGY CO.,LTD
02219	Coburn Technology, LLC
02220	Topre Corporation
02221	Kayamatics Limited
02222	Moticon ReGo AG
02223	Polidea Sp. z o.o.
02224	Trivedi Advanced Technologies LLC
02225	CORE|vision BV
02226	PF SCHWEISSTECHNOLOGIE GMBH
02227	IONIQ Skincare GmbH & Co. KG
02228	Sengled Co., Ltd.
02230	Boehringer Ingelheim Vetmedica GmbH
02231	ABB Inc
02232	Check Technology Solutions LLC
02233	U-Shin Ltd.
02234	HYPER ICE, INC.
02235	Tokai-rika co.,ltd.
02236	Prevayl Limited
02237	bf1systems limited
02238	ubisys technologies GmbH
02239	SIRC Co., Ltd.
02240	Accent Advanced Systems SLU
02241	Rayden.Earth LTD
02242	Lindinvent AB
02243	CHIPOLO d.o.o.
02245	J. Wagner GmbH
02247	Monadnock Systems Ltd.
02248	Liteboxer Technologies Inc.
02249	Noventa AG
02250	Nubia Technology Co.,Ltd.
02251	JT INNOVATIONS LIMITED
02252	TGM TECHNOLOGY CO., LTD.
02253	ifly
02254	ZIMI CORPORATION
02255	betternotstealmybike UG (with limited liability)
02256	ESTOM Infotech Kft.
02257	Sensovium Inc.
02258	Virscient Limited
02259	Novel Bits, LLC
02260	ADATA Technology Co., LTD.
02261	KEYes
02263	Inovonics Corp
02264	WARES
02265	Pointr Labs Limited
02266	Miridia Technology Incorporated
02267	Tertium Technology
02268	SHENZHEN AUKEY E BUSINESS CO., LTD
02269	code-Q
02270	TE Connectivity Corporation
02271	IRIS OHYAMA CO.,LTD.
02272	Philia Technology
02273	KOZO KEIKAKU ENGINEERING Inc.
02274	Shenzhen Simo Technology co. LTD
02275	Republic Wireless, Inc.
02276	Rashidov ltd
02277	Crowd Connected Ltd
02278	Eneso Tecnologia de Adaptacion S.L.
02279	Barrot Technology Co.,Ltd.
02280	Naonext
02281	Taiwan Intelligent Home Corp.
02282	COWBELL ENGINEERING CO.,LTD.
02283	Beijing Big Moment Technology Co., Ltd.
02284	Denso Corporation
02285	IMI Hydronic Engineering International SA
02286	Askey Computer Corp.
02287	Cumulus Digital Systems, Inc
02288	Joovv, Inc.
02289	The L.S. Starrett Company
02290	Microoled
02291	PSP - Pauli Services & Products GmbH
02292	Kodimo Technologies Company Limited
02293	Tymtix Technologies Private Limited
02294	Dermal Photonics Corporation
02295	MTD Products Inc & Affiliates
02296	instagrid GmbH
02297	Spacelabs Medical Inc.
02299	Darkglass Electronics Oy
02300	Hill-Rom
02301	BioIntelliSense, Inc.
02302	Ketronixs Sdn Bhd
02303	Plastimold Products, Inc
02304	Beijing Zizai Technology Co., LTD.
02305	Lucimed
02306	TSC Auto-ID Technology Co., Ltd.
02307	DATAMARS, Inc.
02308	SUNCORPORATION
02309	Yandex Services AG
02310	Scope Logistical Solutions
02311	User Hello, LLC
02312	Pinpoint Innovations Limited
02313	70mai Co.,Ltd.
02314	Zhuhai Hoksi Technology CO.,LTD
02315	EMBR labs, INC
02316	Radiawave Technologies Co.,Ltd.
02318	OPTIMUSIOT TECH LLP
02319	VC Inc.
02320	ASR Microelectronics (Shanghai) Co., Ltd.
02321	Douglas Lighting Controls Inc.
02322	Nerbio Medical Software Platforms Inc
02323	Braveheart Wireless, Inc.
02324	INEO-SENSE
02325	Honda Motor Co., Ltd.
02326	Ambient Sensors LLC
02327	ASR Microelectronics(ShenZhen)Co., Ltd.
02329	NO SMD LIMITED
02330	Albertronic BV
02331	Luminostics, Inc.
02332	Oblamatik AG
02333	Innokind, Inc.
02334	Melbot Studios, Sociedad Limitada
02335	Myzee Technology
02337	KAHA PTE. LTD.
02338	Shanghai MXCHIP Information Technology Co., Ltd.
02339	JSB TECH PTE LTD
02341	Yukai Engineering Inc.
02342	Gooligum Technologies Pty Ltd
02343	ROOQ GmbH
02344	AiRISTA
02345	Qingdao Haier Technology Co., Ltd.
02346	Sappl Verwaltungs- und Betriebs GmbH
02347	TekHome
02348	PCI Private Limited
02349	Leggett & Platt, Incorporated
02350	PS GmbH
02351	C.O.B.O. SpA
02352	James Walker RotaBolt Limited
02353	BREATHINGS Co., Ltd.
02355	SRAM
02356	KiteSpring Inc.
02357	Reconnect, Inc.
02358	Elekon AG
02359	RealThingks GmbH
02360	Henway Technologies, LTD.
02361	ASTEM Co.,Ltd.
02362	LinkedSemi Microelectronics (Xiamen) Co., Ltd
02363	ENSESO LLC
02364	Xenoma Inc.
02365	Adolf Wuerth GmbH & Co KG
02366	Catalyft Labs, Inc.
02367	JEPICO Corporation
02368	Hero Workout GmbH
02369	Rivian Automotive, LLC
02370	TRANSSION HOLDINGS LIMITED
02372	Agitron d.o.o.
02373	Globe (Jiangsu) Co., Ltd
02374	AMC International Alfa Metalcraft Corporation AG
02375	First Light Technologies Ltd.
02376	Wearable Link Limited
02377	Metronom Health Europe
02378	Zwift, Inc.
02379	Kindeva Drug Delivery L.P.
02380	GimmiSys GmbH
02381	tkLABS INC.
02382	PassiveBolt, Inc.
02383	Limited Liability Company "Mikrotikls"
02384	Capetech
02385	PPRS
02386	Apptricity Corporation
02387	LogiLube, LLC
02388	Julbo
02389	Breville Group
02390	Kerlink
02391	Ohsung Electronics
02392	ZTE Corporation
02393	HerdDogg, Inc
02395	Lismore Instruments Limited
02396	LogiLube, LLC
02397	Electronic Theatre Controls
02398	BioEchoNet inc.
02399	NUANCE HEARING LTD
02400	Sena Technologies Inc.
02401	Linkura AB
02402	GL Solutions K.K.
02403	Moonbird BV
02404	Countrymate Technology Limited
02405	Asahi Kasei Corporation
02406	PointGuard, LLC
02407	Neo Materials and Consulting Inc.
02408	Actev Motors, Inc.
02409	Woan Technology (Shenzhen) Co., Ltd.
02410	dricos, Inc.
02411	Guide ID B.V.
02413	Gunwerks, LLC
02414	Band Industries, inc.
02416	IBA Dosimetry GmbH
02417	GA
02419	Popit Oy
02420	ABEYE
02421	BlueIOT(Beijing) Technology Co.,Ltd
02422	Fauna Audio GmbH
02423	TOYOTA motor corporation
02424	ZifferEins GmbH & Co. KG
02425	BIOTRONIK SE & Co. KG
02426	CORE CORPORATION
02427	CTEK Sweden AB
02428	Thorley Industries, LLC
02429	CLB B.V.
02430	SonicSensory Inc
02431	ISEMAR S.R.L.
02432	DEKRA TESTING AND CERTIFICATION, S.A.U.
02433	Bernard Krone Holding SE & Co.KG
02434	ELPRO-BUCHS AG
02435	Feedback Sports LLC
02436	TeraTron GmbH
02438	Cello Hill, LLC
02439	TSE BRAKES, INC.
02440	BHM-Tech Produktionsgesellschaft m.b.H
02441	WIKA Alexander Wiegand SE & Co.KG
02442	Biovigil
02443	Mequonic Engineering, S.L.
02444	bGrid B.V.
02446	ADVEEZ
02447	Aktiebolaget Regin
02448	Anton Paar GmbH
02449	Telenor ASA
02450	Big Kaiser Precision Tooling Ltd
02451	Absolute Audio Labs B.V.
02452	VT42 Pty Ltd
02453	Bronkhorst High-Tech B.V.
02454	C. & E. Fein GmbH
02455	NextMind
02456	Pixie Dust Technologies, Inc.
02457	eTactica ehf
02458	New Audio LLC
02459	Sendum Wireless Corporation
02460	deister electronic GmbH
02461	YKK AP Inc.
02462	Step One Limited
02463	Koya Medical, Inc.
02464	Proof Diagnostics, Inc.
02465	VOS Systems, LLC
02466	ENGAGENOW DATA SCIENCES PRIVATE LIMITED
02467	ARDUINO SA
02468	KUMHO ELECTRICS, INC
02469	Security Enhancement Systems, LLC
02470	BEIJING ELECTRIC VEHICLE CO.,LTD
02471	Paybuddy ApS
02472	KHN Solutions LLC
02473	Nippon Ceramic Co.,Ltd.
02474	PHOTODYNAMIC INCORPORATED
02475	DashLogic, Inc.
02476	Ambiq
02477	Narhwall Inc.
02478	Pozyx NV
02479	ifLink Open Community
02480	Deublin Company, LLC
02481	BLINQY
02482	DYPHI
02483	BlueX Microelectronics Corp Ltd.
02484	PentaLock Aps.
02485	AUTEC Gesellschaft fuer Automationstechnik mbH
02486	Pegasus Technologies, Inc.
02487	Bout Labs, LLC
02488	PlayerData Limited
02489	SAVOY ELECTRONIC LIGHTING
02490	Elimo Engineering Ltd
02491	SkyStream Corporation
02492	Aerosens LLC
02493	Centre Suisse d'Electronique et de Microtechnique SA
02494	Vessel Ltd.
02495	Span.IO, Inc.
02496	AnotherBrain inc.
02497	Rosewill
02498	Universal Audio, Inc.
02499	JAPAN TOBACCO INC.
02500	UVISIO
02501	HungYi Microelectronics Co.,Ltd.
02502	Honor Device Co., Ltd.
02503	Combustion, LLC
02504	XUNTONG
02505	CrowdGlow Ltd
02506	Mobitrace
02507	Hx Engineering, LLC
02508	Senso4s d.o.o.
02510	Julius Blum GmbH
02511	BlueStreak IoT, LLC
02512	Chess Wise B.V.
02513	ABLEPAY TECHNOLOGIES AS
02514	Temperature Sensitive Solutions Systems Sweden AB
02516	ORBIS Inc.
02517	GEAR RADIO ELECTRONICS CORP.
02518	EAR TEKNIK ISITME VE ODIOMETRI CIHAZLARI SANAYI VE TICARET ANONIM SIRKETI
02519	Coyotta
02520	Synergy Tecnologia em Sistemas Ltda
02521	VivoSensMedical GmbH
02522	Nagravision SA
02523	Bionic Avionics Inc.
02525	Innoware Development AB
02526	JLD Technology Solutions, LLC
02527	Magnus Technology Sdn Bhd
02529	Tag-N-Trac Inc
02531	Friday Home Aps
02532	CPS AS
02533	Mobilogix
02534	Masonite Corporation
02535	Kabushikigaisha HANERON
02536	Melange Systems Pvt. Ltd.
02537	LumenRadio AB
02538	Athlos Oy
02539	KEAN ELECTRONICS PTY LTD
02540	Yukon advanced optics worldwide, UAB
02541	Sibel Inc.
02542	OJMAR SA
02543	Steinel Solutions AG
02544	WatchGas B.V.
02545	OM Digital Solutions Corporation
02546	Audeara Pty Ltd
02547	Beijing Zero Zero Infinity Technology Co.,Ltd.
02548	Spectrum Technologies, Inc.
02549	OKI Electric Industry Co., Ltd
02550	Mobile Action Technology Inc.
02551	SENSATEC Co., Ltd.
02552	R.O. S.R.L.
02553	Hangzhou Yaguan Technology Co. LTD
02554	Listen Technologies Corporation
02555	TOITU CO., LTD.
02556	Confidex
02558	Lichtvision Engineering GmbH
02559	AIRSTAR
02560	Ampler Bikes OU
02561	Cleveron AS
02562	Ayxon-Dynamics GmbH
02563	donutrobotics Co., Ltd.
02564	Flosonics Medical
02565	Southwire Company, LLC
02566	Shanghai wuqi microelectronics Co.,Ltd
02567	Reflow Pty Ltd
02568	Oras Oy
02570	Volan Technology Inc.
02572	Shanghai Yidian Intelligent Technology Co., Ltd.
02573	Blue Peacock GmbH
02574	Roland Corporation
02575	LIXIL Corporation
02576	SUBARU Corporation
02577	Sensolus
02578	Dyson Technology Limited
02579	Tec4med LifeScience GmbH
02580	CROXEL, INC.
02581	Syng Inc
02583	Plume Design Inc
02584	Cambridge Animal Technologies Ltd
02585	Maxell, Ltd.
02586	Link Labs, Inc.
02587	Embrava Pty Ltd
02588	INPEAK S.C.
02589	API-K
02590	CombiQ AB
02591	DeVilbiss Healthcare LLC
02592	Jiangxi Innotech Technology Co., Ltd
02593	Apollogic Sp. z o.o.
02594	DAIICHIKOSHO CO., LTD.
02595	BIXOLON CO.,LTD
02596	Atmosic Technologies, Inc.
02597	Eran Financial Services LLC
02598	Louis Vuitton
02600	NanoFlex Power Corporation
02601	Worthcloud Technology Co.,Ltd
02602	Yamaha Corporation
02603	PaceBait IVS
02604	Shenzhen H&T Intelligent Control Co., Ltd
02605	Shenzhen Feasycom Technology Co., Ltd.
02607	Instamic, Inc.
02608	Air-Weigh
02609	Nevro Corp.
02610	Pinnacle Technology, Inc.
02611	WMF AG
02612	Luxer Corporation
02613	safectory GmbH
02614	NGK SPARK PLUG CO., LTD.
02615	2587702 Ontario Inc.
02616	Bouffalo Lab (Nanjing)., Ltd.
02617	BLUETICKETING SRL
02619	Galileo Technology Limited
02620	Siteco GmbH
02621	DELABIE
02623	Shenzhen Yopeak Optoelectronics Technology Co., Ltd.
02625	OPEX Corporation
02626	Motionalysis, Inc.
02627	Busch Systems International Inc.
02628	Novidan, Inc.
02629	3SI Security Systems, Inc
02630	Beijing HC-Infinite Technology Limited
02631	The Wand Company Ltd
02632	JRC Mobility Inc.
02634	Map Large, Inc.
02635	MistyWest Energy and Transport Ltd.
02636	SiFli Technologies (shanghai) Inc.
02637	Lockn Technologies Private Limited
02638	Toytec Corporation
02639	VANMOOF Global Holding B.V.
02640	Nextscape Inc.
02641	CSIRO
02642	Follow Sense Europe B.V.
02643	KKM COMPANY LIMITED
02644	SQL Technologies Corp.
02645	Inugo Systems Limited
02646	ambie
02647	Meizhou Guo Wei Electronics Co., Ltd
02648	Indigo Diabetes
02649	TourBuilt, LLC
02650	Sontheim Industrie Elektronik GmbH
02651	LEGIC Identsystems AG
02652	Innovative Design Labs Inc.
02653	MG Energy Systems B.V.
02655	stryker
02656	DATANG SEMICONDUCTOR TECHNOLOGY CO.,LTD
02657	Smart Parks B.V.
02658	MOKO TECHNOLOGY Ltd
02660	Geopal system A/S
02661	Lytx, INC.
02663	Beijing SuperHexa Century Technology CO. Ltd
02664	Focus Ingenieria SRL
02665	HAPPIEST BABY, INC.
02666	Scribble Design Inc.
02667	Olympic Ophthalmics, Inc.
02668	Pokkels
02670	Pac Sane Limited
02671	Warner Bros.
02672	Ooma
02673	Senquip Pty Ltd
02674	Jumo GmbH & Co. KG
02675	Innohome Oy
02676	MICROSON S.A.
02677	Delta Cycle Corporation
02678	Synaptics Incorporated
02679	AXTRO PTE. LTD.
02680	Shenzhen Sunricher Technology Limited
02681	Webasto SE
02682	Emlid Limited
02683	UniqAir Oy
02684	WAFERLOCK
02685	Freedman Electronics Pty Ltd
02686	KEBA Handover Automation GmbH
02687	Intuity Medical
02688	Cleer Limited
02689	Universal Biosensors Pty Ltd
02690	Corsair
02691	Rivata, Inc.
02692	Greennote Inc,
02693	Snowball Technology Co., Ltd.
02694	ALIZENT International
02695	Shanghai Smart System Technology Co., Ltd
02696	PSA Peugeot Citroen
02697	VusionGroup
02698	HAINBUCH GMBH SPANNENDE TECHNIK
02699	SANlight GmbH
02700	DelpSys, s.r.o.
02701	JCM TECHNOLOGIES S.A.
02702	Perfect Company
02703	TOTO LTD.
02704	Shenzhen Grandsun Electronic Co.,Ltd.
02705	Monarch International Inc.
02706	Carestream Dental LLC
02707	GiPStech S.r.l.
02708	OOBIK Inc.
02709	Pamex Inc.
02712	Foil, Inc.
02713	Shanghai high-flying electronics technology Co.,Ltd
02714	TEMKIN ASSOCIATES, LLC
02715	Eello LLC
02716	Xi'an Fengyu Information Technology Co., Ltd.
02717	Canon Finetech Nisca Inc.
02719	ista International GmbH
02720	Loy Tec electronics GmbH
02721	LINCOGN TECHNOLOGY CO. LIMITED
02722	Care Bloom, LLC
02723	DIC Corporation
02724	FAZEPRO LLC
02725	Shenzhen Uascent Technology Co., Ltd
02726	Realityworks, inc.
02727	Urbanista AB
02728	Zencontrol Pty Ltd
02729	Spintly, Inc.
02730	Computime International Ltd
02731	Anhui Listenai Co
02732	OSM HK Limited
02733	Adevo Consulting AB
02734	PS Engineering, Inc.
02735	AIAIAI ApS
02736	Visiontronic s.r.o.
02737	InVue Security Products Inc
02738	TouchTronics, Inc.
02739	INNER RANGE PTY. LTD.
02740	Ellenby Technologies, Inc.
02741	Elstat Electronics Ltd.
02742	Xenter, Inc.
02743	LogTag North America Inc.
02744	Sens.ai Incorporated
02745	STL
02746	Open Bionics Ltd.
02747	R-DAS, s.r.o.
02748	KCCS Mobile Engineering Co., Ltd.
02749	Inventas AS
02750	Robkoo Information & Technologies Co., Ltd.
02751	PAUL HARTMANN AG
02752	Omni-ID USA, INC.
02753	Shenzhen Jingxun Technology Co., Ltd.
02754	RealMega Microelectronics technology (Shanghai) Co. Ltd.
02755	Kenzen, Inc.
02756	CODIUM
02757	Flexoptix GmbH
02758	Barnes Group Inc.
02759	Chengdu Aich Technology Co.,Ltd
02760	Keepin Co., Ltd.
02761	Swedlock AB
02762	Shenzhen CoolKit Technology Co., Ltd
02763	ise Individuelle Software und Elektronik GmbH
02764	Nuvoton
02765	Visuallex Sport International Limited
02766	KOBATA GAUGE MFG. CO., LTD.
02767	CACI Technologies
02768	Nordic Strong ApS
02770	Lautsprecher Teufel GmbH
02771	SSV Software Systems GmbH
02772	Zhuhai Pantum Electronisc Co., Ltd
02773	Streamit B.V.
02774	nymea GmbH
02775	AL-KO Geraete GmbH
02776	Franz Kaldewei GmbH&Co KG
02778	Codefabrik GmbH
02779	Reelables, Inc.
02780	Duravit AG
02781	Boss Audio
02782	Vocera Communications, Inc.
02783	Douglas Dynamics L.L.C.
02787	GlobalMed
02788	DALI Alliance
02789	unu GmbH
02790	Hexology
02791	Sunplus Technology Co., Ltd.
02792	LEVEL, s.r.o.
02793	FLIR Systems AB
02794	Borda Technology
02795	Square, Inc.
02796	FUTEK ADVANCED SENSOR TECHNOLOGY, INC
02797	Saxonar GmbH
02798	Velentium, LLC
02799	GLP German Light Products GmbH
02800	Leupold & Stevens, Inc.
02801	CRADERS,CO.,LTD
02803	701x Inc.
02804	Radioworks Microelectronics PTY LTD
02805	Unitech Electronic Inc.
02806	AMETEK, Inc.
02807	Irdeto
02808	First Design System Inc.
02809	Unisto AG
02810	Chengdu Ambit Technology Co., Ltd.
02811	SMT ELEKTRONIK GmbH
02812	Cerebrum Sensor Technologies Inc.
02813	Weber Sensors, LLC
02814	Earda Technologies Co.,Ltd
02815	FUSEAWARE LIMITED
02816	Flaircomm Microelectronics Inc.
02817	RESIDEO TECHNOLOGIES, INC.
02818	IORA Technology Development Ltd. Sti.
02819	Precision Triathlon Systems Limited
02821	Marquardt GmbH
02822	FAZUA GmbH
02823	Workaround Gmbh
02824	Shenzhen Qianfenyi Intelligent Technology Co., LTD
02826	Belun Technology Company Limited
02827	Sanistaal A/S
02828	BluPeak
02829	SANYO DENKO Co.,Ltd.
02830	Minebea Access Solutions Inc.
02831	B.E.A. S.A.
02832	Alfa Laval Corporate AB
02833	ThermoWorks, Inc.
02834	ToughBuilt Industries LLC
02835	IOTOOLS
02836	Olumee
02837	NAOS JAPAN K.K.
02838	Guard RFID Solutions Inc.
02839	SIG SAUER, INC.
02840	DECATHLON SE
02841	WBS PROJECT H PTY LTD
02842	Roca Sanitario, S.A.
02844	Nanoleq AG
02845	Accelerated Systems
02846	PB INC.
02847	Beijing ESWIN Computing Technology Co., Ltd.
02848	TKH Security B.V.
02850	Hygiene IQ, LLC.
02851	iRhythm Technologies, Inc.
02852	BeiJing ZiJie TiaoDong KeJi Co.,Ltd.
02853	NIBROTECH LTD
02854	Baracoda Daily Healthtech.
02855	Lumi United Technology Co., Ltd
02857	Tech-Venom Entertainment Private Limited
02859	MAINBOT
02860	ILLUMAGEAR, Inc.
02861	REDARC ELECTRONICS PTY LTD
02862	MOCA System Inc.
02863	Duke Manufacturing Co
02864	ART SPA
02865	Silver Wolf Vehicles Inc.
02866	Hala Systems, Inc.
02867	ARMATURA LLC
02868	CONZUMEX INDUSTRIES PRIVATE LIMITED
02869	BH SENS
02870	SINTEF
02871	Omnivoltaic Energy Solutions Limited Company
02872	WISYCOM S.R.L.
02873	Red 100 Lighting Co., ltd.
02874	Impact Biosystems, Inc.
02875	AIC semiconductor (Shanghai) Co., Ltd.
02876	Dodge Industrial, Inc.
02877	REALTIMEID AS
02878	ISEO Serrature S.p.a.
02879	MindRhythm, Inc.
02880	Havells India Limited
02881	Sentrax GmbH
02882	TSI
02883	INCITAT ENVIRONNEMENT
02884	nFore Technology Co., Ltd.
02885	Electronic Sensors, Inc.
02887	Gentex Corporation
02888	NIO USA, Inc.
02889	SkyHawke Technologies
02890	Nomono AS
02891	EMS Integrators, LLC
02892	BiosBob.Biz
02893	Adam Hall GmbH
02894	ICP Systems B.V.
02895	Breezi.io, Inc.
02896	Mesh Systems LLC
02897	FUN FACTORY GmbH
02898	ZIIP Inc
02899	SHENZHEN KAADAS INTELLIGENT TECHNOLOGY CO.,Ltd
02900	Emotion Fitness GmbH & Co. KG
02901	H G M Automotive Electronics, Inc.
02902	BORA - Vertriebs GmbH & Co KG
02903	CONVERTRONIX TECHNOLOGIES AND SERVICES LLP
02904	TOKAI-DENSHI INC
02907	Shenzhen ImagineVision Technology Limited
02909	Fujian Newland Auto-ID Tech. Co., Ltd.
02910	CELLCONTROL, INC.
02911	Rivieh, Inc.
02912	RATOC Systems, Inc.
02913	Sentek Pty Ltd
02914	NOVEA ENERGIES
02915	Innolux Corporation
02916	NingBo klite Electric Manufacture Co.,LTD
02917	The Apache Software Foundation
02918	MITSUBISHI ELECTRIC AUTOMATION (THAILAND) COMPANY LIMITED
02920	Quha oy
02921	Addaday
02922	Dymo
02923	Samsara Networks, Inc
02924	Sensitech, Inc.
02925	SOLUM CO., LTD
02926	React Mobile
02928	JDRF Electromag Engineering Inc
02929	lilbit ODM AS
02930	Geeknet, Inc.
02931	HARADA INDUSTRY CO., LTD.
02932	BQN
02933	Triple W Japan Inc.
02934	MAX-co., ltd
02935	Aixlink(Chengdu) Co., Ltd.
02936	FIELD DESIGN INC.
02937	Sankyo Air Tech Co.,Ltd.
02938	Shenzhen KTC Technology Co.,Ltd.
02939	Hardcoder Oy
02940	Scangrip A/S
02941	FoundersLane GmbH
02942	Offcode Oy
02943	ICU tech GmbH
02944	AXELIFE
02945	SCM Group
02946	Mammut Sports Group AG
02947	Taiga Motors Inc.
02948	Presidio Medical, Inc.
02949	VIMANA TECH PTY LTD
02950	Trek Bicycle
02951	Ampetronic Ltd
02952	Muguang (Guangdong) Intelligent Lighting Technology Co., Ltd
02953	Rotronic AG
02954	Seiko Instruments Inc.
02955	American Technology Components, Incorporated
02956	MOTREX
02957	Pertech Industries Inc
02958	Gentle Energy Corp.
02959	Senscomm Semiconductor Co., Ltd.
02961	Alfen ICU B.V.
02963	Hangzhou BroadLink Technology Co., Ltd.
02964	Dreem SAS
02966	Telecom Design
02967	SILVER TREE LABS, INC.
02968	Gymstory B.V.
02969	The Goodyear Tire & Rubber Company
02970	Beijing Wisepool Infinite Intelligence Technology Co.,Ltd
02972	Komatsu Ltd.
02973	Sensoria Holdings LTD
02974	Audio Partnership Plc
02975	Group Lotus Limited
02976	Data Sciences International
02977	Bunn-O-Matic Corporation
02978	TireCheck GmbH
02979	Sonova Consumer Hearing GmbH
02980	Vervent Audio Group
02981	SONICOS ENTERPRISES, LLC
02982	Nissan Motor Co., Ltd.
02983	hearX Group (Pty) Ltd
02984	GLOWFORGE INC.
02985	Allterco Robotics ltd
